"Id","MSZoning","LotFrontage","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinType2","Heating","HeatingQC","CentralAir","Electrical","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageQual","GarageCond","PavedDrive","PoolArea","PoolQC","Fence","MiscFeature","YrSold","SaleType","SaleCondition","SalePrice","Crisis","MSSubClass","LotArea","YearBuilt","YearRemodAdd","BsmtFinSF1","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","TotRmsAbvGrd","GarageArea","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","MiscVal","MoSold","Reforma","outlier"
44,"RL",NA,"Pave",NA,"IR1","Lvl","AllPub","CulDSac","Gtl","CollgCr","Norm","Norm","1Fam","1Story",5,6,"Hip","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","Gd","TA","Av","LwQ","BLQ","GasA","TA","Y","SBrkr",1,0,1,0,3,1,"TA","Typ",0,NA,"Detchd",1977,"Unf",1,"TA","TA","Y",0,NA,"MnPrv",NA,2008,"WD","Normal",130250,"Burbuja",20,9200,1975,1980,280,491,167,938,938,0,0,938,5,308,145,0,0,0,0,0,7,28,TRUE
45,"RL",70,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,"Gable","CompShg","BrkFace","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","ALQ","BLQ","GasA","Ex","Y","FuseA",1,0,1,0,3,1,"TA","Typ",0,NA,"Attchd",1959,"RFn",1,"TA","TA","Y",0,NA,NA,NA,2006,"WD","Normal",141000,"Crisis",20,7945,1959,1959,179,506,465,1150,1150,0,0,1150,6,300,0,0,0,0,0,0,5,47,TRUE
46,"RL",61,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","TwnhsE","1Story",9,5,"Hip","CompShg","MetalSd","MetalSd","BrkFace",412,"Ex","TA","PConc","Ex","TA","No","GLQ","Unf","GasA","Ex","Y","SBrkr",1,0,2,0,2,1,"Ex","Typ",1,"Gd","Attchd",2005,"RFn",2,"TA","TA","Y",0,NA,NA,NA,2010,"WD","Normal",319900,"Burbuja",120,7658,2005,2005,456,0,1296,1752,1752,0,0,1752,6,576,196,82,0,0,0,0,2,5,FALSE
47,"RL",48,"Pave",NA,"IR1","Lvl","AllPub","CulDSac","Gtl","Mitchel","Norm","Norm","1Fam","1.5Fin",7,5,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Ex","TA","No","GLQ","Unf","GasA","Ex","Y","SBrkr",1,0,1,1,1,1,"Gd","Typ",1,"Ex","Attchd",2003,"RFn",2,"TA","TA","Y",0,NA,NA,NA,2009,"WD","Abnorml",239686,"Burbuja",50,12822,2003,2003,1351,0,83,1434,1518,631,0,2149,6,670,168,43,0,0,198,0,8,6,TRUE
48,"FV",84,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",8,5,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Av","GLQ","Unf","GasA","Ex","Y","SBrkr",0,0,2,0,3,1,"Gd","Typ",0,NA,"Attchd",2006,"RFn",3,"TA","TA","Y",0,NA,NA,NA,2007,"WD","Normal",249700,"Crisis",20,11096,2006,2006,24,0,1632,1656,1656,0,0,1656,7,826,0,146,0,0,0,0,7,1,TRUE
49,"RM",33,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","2fmCon","2Story",4,5,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","TA","TA","No","Unf","Unf","GasA","Gd","Y","SBrkr",0,0,2,0,2,3,"TA","Typ",0,NA,NA,NA,NA,0,NA,NA,"N",0,NA,NA,NA,2009,"New","Partial",113000,"Burbuja",190,4456,1920,2008,0,0,736,736,736,716,0,1452,8,0,0,0,102,0,0,0,6,1,TRUE
50,"RL",66,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,7,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","BLQ","Unf","GasA","Ex","Y","SBrkr",1,0,1,0,3,1,"TA","Typ",0,NA,"Attchd",1966,"Unf",1,"TA","TA","Y",0,NA,"MnPrv",NA,2007,"WD","Normal",127000,"Crisis",20,7742,1966,1966,763,0,192,955,955,0,0,955,6,386,0,0,0,0,0,0,1,41,FALSE
51,"RL",NA,"Pave",NA,"IR2","Lvl","AllPub","Corner","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,6,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","Av","GLQ","Unf","GasA","Gd","Y","SBrkr",0,1,2,0,3,1,"TA","Typ",0,NA,"Attchd",1997,"Fin",2,"TA","TA","Y",0,NA,NA,NA,2007,"WD","Normal",177000,"Crisis",60,13869,1997,1997,182,0,612,794,794,676,0,1470,6,388,0,75,0,0,0,0,7,10,FALSE
52,"RM",52,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",6,6,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","PConc","TA","TA","No","Unf","Unf","GasA","TA","Y","SBrkr",0,0,1,0,3,1,"TA","Typ",1,"Gd","Detchd",1985,"Unf",2,"TA","TA","Y",0,NA,"MnPrv","Shed",2006,"WD","Normal",114500,"Crisis",50,6240,1934,1950,0,0,816,816,816,0,360,1176,6,528,112,0,0,0,0,400,9,56,TRUE
53,"RM",110,"Grvl",NA,"IR2","Bnk","AllPub","Corner","Mod","IDOTRR","RRNn","Norm","Duplex","1Story",5,5,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Fa","TA","CBlock","Gd","TA","Gd","LwQ","GLQ","GasA","TA","N","SBrkr",1,0,1,0,2,1,"TA","Typ",0,NA,"CarPort",1963,"Unf",2,"TA","TA","Y",0,NA,NA,NA,2010,"WD","Normal",110000,"Burbuja",90,8472,1963,1963,104,712,0,816,816,0,0,816,5,516,106,0,0,0,0,0,5,47,TRUE
54,"RL",68,"Pave",NA,"IR1","Low","AllPub","Inside","Gtl","Veenker","Norm","Norm","1Fam","1Story",9,5,"Gable","WdShngl","WdShing","Wd Shng","None",0,"Gd","TA","CBlock","Ex","TA","Gd","GLQ","Unf","GasA","Gd","Y","SBrkr",2,0,0,1,0,1,"Gd","Typ",1,"Gd","Attchd",1981,"Fin",3,"TA","TA","Y",0,NA,NA,NA,2006,"WD","Normal",385000,"Crisis",20,50271,1981,1987,1810,0,32,1842,1842,0,0,1842,5,894,857,72,0,0,0,0,11,19,TRUE
55,"RL",60,"Pave",NA,"Reg","Bnk","AllPub","Inside","Mod","NAmes","Norm","Norm","1Fam","SLvl",5,5,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","ALQ","Unf","GasA","TA","Y","SBrkr",0,0,1,0,3,1,"TA","Min1",1,"TA","Detchd",1962,"Unf",2,"TA","TA","Y",0,NA,"MnPrv",NA,2007,"WD","Normal",130000,"Crisis",80,7134,1955,1955,384,0,0,384,1360,0,0,1360,6,572,0,50,0,0,0,0,2,52,FALSE
56,"RL",100,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,5,"Gable","CompShg","HdBoard","Plywood","BrkFace",272,"TA","TA","CBlock","TA","TA","No","BLQ","Unf","GasA","Gd","Y","SBrkr",0,0,2,0,3,1,"TA","Typ",1,"Gd","Attchd",1964,"RFn",2,"TA","TA","Y",0,NA,NA,NA,2008,"WD","Normal",180500,"Burbuja",20,10175,1964,1964,490,0,935,1425,1425,0,0,1425,7,576,0,0,0,407,0,0,7,44,TRUE
57,"FV",24,"Pave","Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","Twnhs","2Story",8,5,"Gable","CompShg","MetalSd","MetalSd","BrkFace",456,"Gd","TA","PConc","Gd","TA","No","GLQ","Unf","GasA","Ex","Y","SBrkr",1,0,2,1,3,1,"Gd","Typ",0,NA,"Attchd",1999,"Fin",2,"TA","TA","Y",0,NA,NA,NA,2009,"WD","Abnorml",172500,"Burbuja",160,2645,1999,2000,649,0,321,970,983,756,0,1739,7,480,115,0,0,0,0,0,8,9,TRUE
58,"RL",89,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf","Unf","GasA","Ex","Y","SBrkr",0,0,2,1,3,1,"Gd","Typ",0,NA,"Attchd",2004,"RFn",2,"TA","TA","Y",0,NA,NA,NA,2006,"WD","Normal",196500,"Crisis",60,11645,2004,2004,0,0,860,860,860,860,0,1720,7,565,0,70,0,0,0,0,8,2,FALSE
59,"RL",66,"Pave",NA,"IR2","HLS","AllPub","CulDSac","Gtl","StoneBr","Norm","Norm","1Fam","2Story",10,5,"Hip","CompShg","VinylSd","VinylSd","BrkFace",1031,"Ex","TA","PConc","Ex","TA","Gd","Unf","Unf","GasA","Ex","Y","SBrkr",0,0,3,1,3,1,"Gd","Typ",1,"Gd","BuiltIn",2006,"Fin",3,"TA","TA","Y",0,NA,NA,NA,2006,"New","Partial",438780,"Crisis",60,13682,2006,2006,0,0,1410,1410,1426,1519,0,2945,10,641,192,0,37,0,0,0,10,0,TRUE
60,"RL",60,"Pave",NA,"Reg","Bnk","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",5,7,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","Av","ALQ","Unf","GasA","Ex","Y","SBrkr",0,0,1,0,2,1,"TA","Typ",0,NA,"Detchd",1973,"Unf",1,"TA","TA","Y",0,NA,"MnPrv",NA,2008,"WD","Normal",124900,"Burbuja",20,7200,1972,1972,632,0,148,780,780,0,0,780,4,352,196,0,0,0,0,0,1,36,FALSE
61,"RL",63,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","SawyerW","RRAe","Norm","1Fam","1Story",6,5,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","ALQ","Unf","GasA","Ex","Y","SBrkr",1,0,1,1,3,1,"Gd","Typ",0,NA,"Detchd",2006,"Unf",2,"TA","TA","Y",0,NA,NA,NA,2006,"New","Partial",158000,"Crisis",20,13072,2004,2004,941,0,217,1158,1158,0,0,1158,5,576,0,50,0,0,0,0,5,2,FALSE
62,"RM",60,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","IDOTRR","Norm","Norm","1Fam","2.5Unf",5,7,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","TA","Fa","No","Unf","Unf","GasA","TA","N","SBrkr",0,0,1,0,3,1,"Fa","Typ",0,NA,"Detchd",1935,"Unf",1,"TA","TA","N",0,NA,NA,NA,2007,"WD","Normal",101000,"Crisis",75,7200,1920,1996,0,0,530,530,581,530,0,1111,6,288,0,0,144,0,0,0,3,11,FALSE
63,"RL",44,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","TwnhsE","1Story",8,5,"Gable","CompShg","VinylSd","VinylSd","Stone",178,"Gd","TA","PConc","Gd","Gd","Mn","GLQ","Unf","GasA","Ex","Y","SBrkr",0,0,2,0,2,1,"Gd","Typ",1,"Gd","Attchd",2006,"RFn",2,"TA","TA","Y",0,NA,NA,NA,2007,"WD","Normal",202500,"Crisis",120,6442,2006,2006,24,0,1346,1370,1370,0,0,1370,6,484,120,49,0,0,0,0,10,1,FALSE
64,"RM",50,"Pave",NA,"IR1","Bnk","AllPub","Inside","Gtl","OldTown","RRAn","Feedr","1Fam","2Story",7,6,"Gable","CompShg","Stucco","Stucco","None",0,"TA","TA","BrkTil","TA","TA","No","Unf","Unf","GasA","Gd","Y","SBrkr",0,0,2,0,3,1,"TA","Typ",0,NA,"Detchd",1990,"Unf",2,"TA","TA","Y",0,NA,"GdPrv",NA,2010,"WD","Normal",140000,"Burbuja",70,10300,1921,1950,0,0,576,576,902,808,0,1710,9,480,12,11,64,0,0,0,4,60,FALSE
65,"RL",NA,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,"Gable","CompShg","VinylSd","VinylSd","BrkFace",573,"TA","TA","PConc","Gd","TA","No","GLQ","Unf","GasA","Ex","Y","SBrkr",1,0,2,1,3,1,"Gd","Typ",0,NA,"Attchd",1998,"RFn",2,"TA","TA","Y",0,NA,"GdPrv",NA,2009,"WD","Normal",219500,"Burbuja",60,9375,1997,1998,739,0,318,1057,1057,977,0,2034,8,645,576,36,0,0,0,0,2,11,TRUE
66,"RL",76,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story",8,5,"Gable","CompShg","VinylSd","VinylSd","BrkFace",344,"Gd","TA","PConc","Ex","TA","Av","Unf","Unf","GasA","Ex","Y","SBrkr",0,0,2,1,4,1,"Gd","Typ",1,"Gd","BuiltIn",2004,"RFn",3,"TA","TA","Y",0,NA,NA,NA,2007,"WD","Normal",317000,"Crisis",60,9591,2004,2005,0,0,1143,1143,1143,1330,0,2473,9,852,192,151,0,0,0,0,10,2,TRUE
67,"RL",NA,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","PosA","Norm","1Fam","1Story",7,5,"Gable","CompShg","Plywood","Plywood","BrkFace",287,"TA","TA","CBlock","Gd","TA","Gd","GLQ","Unf","GasA","TA","Y","SBrkr",1,0,2,0,3,1,"TA","Min1",1,"Gd","Attchd",1970,"RFn",2,"TA","TA","Y",0,NA,NA,NA,2010,"WD","Normal",180000,"Burbuja",20,19900,1970,1989,912,0,1035,1947,2207,0,0,2207,7,576,301,0,0,0,0,0,7,21,TRUE
68,"RL",72,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,"Gable","CompShg","VinylSd","VinylSd","BrkFace",167,"Gd","TA","PConc","Gd","TA","Av","GLQ","Unf","GasA","Ex","Y","SBrkr",1,0,2,0,3,1,"Gd","Typ",0,NA,"Attchd",2003,"RFn",2,"TA","TA","Y",0,NA,NA,NA,2007,"WD","Normal",226000,"Crisis",20,10665,2003,2003,1013,0,440,1453,1479,0,0,1479,7,558,144,29,0,0,0,0,6,4,FALSE
69,"RM",47,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","OldTown","Artery","Norm","1Fam","1Story",4,6,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","Gd","CBlock","TA","TA","No","Unf","Unf","GasA","TA","Y","SBrkr",0,0,1,0,2,1,"TA","Typ",0,NA,"Attchd",1945,"Unf",1,"TA","TA","Y",0,NA,NA,NA,2010,"WD","Normal",80000,"Burbuja",30,4608,1945,1950,0,0,747,747,747,0,0,747,4,220,0,0,0,0,0,0,6,60,FALSE
70,"RL",81,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","ClearCr","Norm","Norm","1Fam","1.5Fin",7,4,"Gable","CompShg","BrkFace","AsbShng","None",0,"Gd","TA","CBlock","TA","TA","No","BLQ","Unf","GasW","TA","Y","SBrkr",0,0,2,0,3,1,"TA","Typ",1,"TA","Attchd",1953,"Fin",2,"TA","TA","Y",0,NA,NA,NA,2006,"WD","Normal",225000,"Crisis",50,15593,1953,1953,603,0,701,1304,1304,983,0,2287,7,667,0,21,114,0,0,0,7,53,FALSE
71,"RL",95,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",7,6,"Gable","CompShg","Plywood","Plywood","BrkFace",1115,"TA","Gd","CBlock","Gd","TA","Gd","ALQ","Unf","GasA","Ex","Y","SBrkr",1,0,2,0,3,1,"TA","Typ",2,"Gd","Attchd",1973,"Fin",2,"TA","TA","Y",0,NA,NA,NA,2007,"WD","Normal",244000,"Crisis",20,13651,1973,1973,1880,0,343,2223,2223,0,0,2223,8,516,300,0,0,0,0,0,2,34,TRUE
72,"RL",69,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","Mitchel","Norm","Norm","1Fam","1Story",4,6,"Gable","CompShg","HdBoard","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","ALQ","Unf","GasA","TA","Y","SBrkr",1,0,1,0,2,1,"TA","Typ",0,NA,"Detchd",1987,"Unf",2,"TA","TA","Y",0,NA,NA,NA,2007,"WD","Normal",129500,"Crisis",20,7599,1982,2006,565,0,280,845,845,0,0,845,4,360,0,0,0,0,0,0,6,1,FALSE
73,"RL",74,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,"Gable","CompShg","VinylSd","VinylSd","BrkFace",40,"TA","TA","PConc","Gd","TA","No","Unf","Unf","GasA","Gd","Y","SBrkr",0,0,2,1,3,1,"TA","Typ",1,"TA","Attchd",1998,"Fin",2,"TA","TA","Y",0,NA,NA,NA,2009,"WD","Normal",185000,"Burbuja",60,10141,1998,1998,0,0,832,832,885,833,0,1718,7,427,0,94,0,0,291,0,12,11,TRUE
74,"RL",85,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace",104,"TA","TA","CBlock","TA","TA","No","ALQ","BLQ","GasA","Gd","Y","SBrkr",1,0,1,0,3,1,"TA","Typ",0,NA,"Attchd",1989,"Unf",2,"TA","TA","Y",0,NA,"GdWo",NA,2010,"WD","Normal",144900,"Burbuja",20,10200,1954,2003,320,362,404,1086,1086,0,0,1086,6,490,0,0,0,0,0,0,5,7,FALSE
75,"RM",60,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","1Fam","2Story",3,6,"Gambrel","CompShg","VinylSd","VinylSd","None",0,"Gd","Gd","CBlock","Fa","TA","No","Unf","Unf","GasA","Gd","N","SBrkr",0,0,2,0,3,2,"TA","Typ",0,NA,"Detchd",1915,"Unf",1,"TA","TA","Y",0,NA,NA,NA,2010,"WD","Normal",107400,"Burbuja",50,5790,1915,1950,0,0,840,840,840,765,0,1605,8,379,0,0,202,0,0,0,5,60,TRUE
76,"RM",21,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","MeadowV","Norm","Norm","Twnhs","SLvl",4,5,"Gable","CompShg","CemntBd","CmentBd","None",0,"TA","TA","CBlock","Gd","TA","Gd","GLQ","Unf","GasA","TA","Y","SBrkr",1,0,1,0,2,1,"TA","Typ",0,NA,"BuiltIn",1973,"Unf",1,"TA","TA","Y",0,NA,"GdWo",NA,2009,"WD","Normal",91000,"Burbuja",180,1596,1973,1973,462,0,0,462,526,462,0,988,5,297,120,101,0,0,0,0,11,36,TRUE
77,"RL",NA,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",4,7,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","TA","No","ALQ","Unf","GasA","Ex","Y","FuseA",0,0,1,0,2,1,"TA","Typ",0,NA,"Detchd",1956,"Unf",1,"TA","TA","Y",0,NA,NA,NA,2008,"WD","Normal",135750,"Burbuja",20,8475,1956,1956,228,0,724,952,952,0,0,952,4,283,0,0,0,0,0,0,4,52,FALSE
78,"RM",50,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",5,5,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","BLQ","GLQ","GasA","TA","Y","SBrkr",1,0,1,0,2,1,"TA","Min1",0,NA,"Detchd",1948,"Unf",1,"TA","TA","Y",0,NA,"MnPrv",NA,2008,"WD","Normal",127000,"Burbuja",50,8635,1948,2001,336,41,295,672,1072,213,0,1285,6,240,0,0,0,0,0,0,1,7,FALSE
79,"RL",72,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","Duplex","1Story",4,5,"Hip","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","Unf","Unf","GasA","TA","N","SBrkr",0,0,2,0,4,2,"TA","Typ",0,NA,NA,NA,NA,0,NA,NA,"Y",0,NA,NA,NA,2010,"WD","Normal",136500,"Burbuja",90,10778,1968,1968,0,0,1768,1768,1768,0,0,1768,8,0,0,0,0,0,0,0,4,42,TRUE
80,"RM",60,"Pave","Grvl","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","1Fam","2Story",5,6,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","PConc","TA","TA","No","Unf","Unf","GasA","Gd","Y","SBrkr",0,0,1,1,2,1,"TA","Typ",0,NA,"Detchd",1966,"Unf",2,"TA","TA","Y",0,NA,"MnPrv",NA,2009,"WD","Normal",110000,"Burbuja",50,10440,1910,1981,0,0,440,440,682,548,0,1230,5,440,74,0,128,0,0,0,5,28,TRUE
81,"RL",100,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","2Story",6,6,"Gable","CompShg","VinylSd","VinylSd","BrkFace",576,"TA","Gd","CBlock","Gd","TA","No","Rec","Unf","GasA","TA","Y","SBrkr",0,0,2,1,4,1,"Gd","Typ",1,"Gd","Attchd",1968,"Fin",1,"TA","TA","Y",0,NA,NA,NA,2009,"WD","Normal",193500,"Burbuja",60,13000,1968,1968,448,0,448,896,1182,960,0,2142,8,509,0,72,0,0,252,0,6,41,TRUE
82,"RM",32,"Pave",NA,"Reg","Lvl","AllPub","FR2","Gtl","Mitchel","Norm","Norm","TwnhsE","1Story",6,5,"Hip","CompShg","VinylSd","VinylSd","BrkFace",443,"TA","Gd","PConc","Ex","Gd","No","GLQ","Unf","GasA","Ex","Y","SBrkr",1,0,2,0,2,1,"TA","Typ",0,NA,"Attchd",1998,"Fin",2,"TA","TA","Y",0,NA,NA,NA,2006,"WD","Normal",153500,"Crisis",120,4500,1998,1998,1201,0,36,1237,1337,0,0,1337,5,405,0,199,0,0,0,0,3,8,TRUE
83,"RL",78,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",8,5,"Gable","CompShg","VinylSd","VinylSd","Stone",468,"TA","TA","PConc","Gd","TA","No","GLQ","Unf","GasA","Ex","Y","SBrkr",0,0,2,0,3,1,"Gd","Typ",1,"Gd","Attchd",2007,"RFn",3,"TA","TA","Y",0,NA,NA,NA,2008,"WD","Normal",245000,"Burbuja",20,10206,2007,2007,33,0,1530,1563,1563,0,0,1563,6,758,144,99,0,0,0,0,10,1,TRUE
84,"RL",80,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,"Gable","CompShg","MetalSd","MetalSd","BrkCmn",66,"TA","TA","CBlock","TA","TA","No","Unf","Unf","GasA","Gd","Y","SBrkr",0,0,1,1,3,1,"TA","Typ",0,NA,"Detchd",1974,"Unf",2,"TA","TA","Y",0,NA,NA,NA,2007,"COD","Normal",126500,"Crisis",20,8892,1960,1960,0,0,1065,1065,1065,0,0,1065,6,461,74,0,0,0,0,0,7,47,FALSE
85,"RL",NA,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","SLvl",7,5,"Gable","CompShg","HdBoard","HdBoard","BrkFace",22,"TA","TA","PConc","Gd","TA","No","Unf","Unf","GasA","Gd","Y","SBrkr",0,0,2,1,3,1,"TA","Typ",1,"TA","BuiltIn",1995,"Fin",2,"TA","TA","Y",0,NA,NA,"Shed",2009,"WD","Normal",168500,"Burbuja",80,8530,1995,1996,0,0,384,384,804,670,0,1474,7,400,120,72,0,0,0,700,5,13,FALSE
86,"RL",121,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","NoRidge","Norm","Norm","1Fam","2Story",8,5,"Hip","CompShg","HdBoard","HdBoard","BrkFace",284,"Gd","TA","CBlock","Gd","TA","No","Unf","Unf","GasA","Ex","Y","SBrkr",0,0,2,1,4,1,"Gd","Typ",1,"TA","Attchd",1991,"Unf",2,"TA","TA","Y",0,NA,NA,NA,2006,"WD","Normal",260000,"Crisis",60,16059,1991,1992,0,0,1288,1288,1301,1116,0,2417,9,462,127,82,0,0,0,0,4,14,FALSE
87,"RL",122,"Pave",NA,"IR2","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Av","Unf","Unf","GasA","Ex","Y","SBrkr",0,0,2,1,3,1,"Gd","Typ",1,"Gd","BuiltIn",2005,"Fin",2,"TA","TA","Y",0,NA,NA,NA,2009,"WD","Normal",174000,"Burbuja",60,11911,2005,2005,0,0,684,684,684,876,0,1560,6,400,100,38,0,0,0,0,3,4,FALSE
88,"FV",40,"Pave","Pave","Reg","Lvl","AllPub","Corner","Gtl","Somerst","Norm","Norm","TwnhsE","2Story",6,5,"Gable","CompShg","VinylSd","VinylSd","Stone",76,"Gd","TA","PConc","Gd","TA","Av","Unf","Unf","GasA","Ex","Y","SBrkr",0,0,2,1,2,1,"Gd","Typ",0,NA,"Detchd",2009,"RFn",2,"TA","TA","Y",0,NA,NA,NA,2009,"New","Partial",164500,"Burbuja",160,3951,2009,2009,0,0,612,612,612,612,0,1224,4,528,0,234,0,0,0,0,6,0,TRUE
89,"C",105,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","IDOTRR","Feedr","Feedr","1Fam","1.5Fin",3,2,"Hip","CompShg","Plywood","Plywood","None",0,"Fa","Fa","CBlock","TA","Fa","No","Unf","Unf","GasA","TA","N","SBrkr",0,0,1,0,2,1,"Fa","Typ",0,NA,NA,NA,NA,0,NA,NA,"N",0,NA,"MnPrv",NA,2009,"ConLD","Abnorml",85000,"Burbuja",50,8470,1915,1982,0,0,1013,1013,1013,0,513,1526,6,0,0,0,156,0,0,0,10,27,TRUE
90,"RL",60,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",4,5,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","GLQ","Unf","GasA","Ex","Y","SBrkr",1,0,1,0,3,1,"TA","Typ",0,NA,NA,NA,NA,0,NA,NA,"Y",0,NA,NA,NA,2007,"WD","Normal",123600,"Crisis",20,8070,1994,1995,588,0,402,990,990,0,0,990,5,0,0,0,0,0,0,0,8,12,TRUE
