,Time,Demand,Temperature,Date,Holiday
42984,2014-06-14T01:00:00Z,4610.039566,13.1,2014-06-14,False
42985,2014-06-14T01:30:00Z,4562.385604,13.4,2014-06-14,False
42986,2014-06-14T02:00:00Z,4511.2599,14.0,2014-06-14,False
42987,2014-06-14T02:30:00Z,4455.447682,14.3,2014-06-14,False
42988,2014-06-14T03:00:00Z,4460.11021,15.2,2014-06-14,False
42989,2014-06-14T03:30:00Z,4450.834956,15.1,2014-06-14,False
42990,2014-06-14T04:00:00Z,4424.026604,14.5,2014-06-14,False
42991,2014-06-14T04:30:00Z,4430.351402,14.6,2014-06-14,False
42992,2014-06-14T05:00:00Z,4487.66817,14.8,2014-06-14,False
42993,2014-06-14T05:30:00Z,4616.576428,15.1,2014-06-14,False
42994,2014-06-14T06:00:00Z,4763.003584,14.5,2014-06-14,False
42995,2014-06-14T06:30:00Z,4963.20783,14.3,2014-06-14,False
42996,2014-06-14T07:00:00Z,5215.964474,13.5,2014-06-14,False
42997,2014-06-14T07:30:00Z,5425.478888,13.0,2014-06-14,False
42998,2014-06-14T08:00:00Z,5425.579342,13.2,2014-06-14,False
42999,2014-06-14T08:30:00Z,5261.840366,13.4,2014-06-14,False
43000,2014-06-14T09:00:00Z,5108.589232,13.6,2014-06-14,False
43001,2014-06-14T09:30:00Z,4975.16823,13.5,2014-06-14,False
43002,2014-06-14T10:00:00Z,4848.349042,13.6,2014-06-14,False
43003,2014-06-14T10:30:00Z,4731.850802,13.7,2014-06-14,False
43004,2014-06-14T11:00:00Z,4616.470016,13.7,2014-06-14,False
43005,2014-06-14T11:30:00Z,4483.755432,13.6,2014-06-14,False
43006,2014-06-14T12:00:00Z,4392.272624,13.6,2014-06-14,False
43007,2014-06-14T12:30:00Z,4371.59523,13.3,2014-06-14,False
43008,2014-06-14T13:00:00Z,4635.47594,13.2,2014-06-14,False
43009,2014-06-14T13:30:00Z,4704.417874,13.1,2014-06-14,False
43010,2014-06-14T14:00:00Z,4495.939938,12.7,2014-06-15,False
43011,2014-06-14T14:30:00Z,4273.777076,12.7,2014-06-15,False
43012,2014-06-14T15:00:00Z,4049.779244,12.9,2014-06-15,False
43013,2014-06-14T15:30:00Z,3855.332396,12.3,2014-06-15,False
43014,2014-06-14T16:00:00Z,3692.909922,12.2,2014-06-15,False
43015,2014-06-14T16:30:00Z,3538.78747,12.2,2014-06-15,False
43016,2014-06-14T17:00:00Z,3444.517494,12.2,2014-06-15,False
43017,2014-06-14T17:30:00Z,3375.550506,12.1,2014-06-15,False
43018,2014-06-14T18:00:00Z,3332.269108,11.7,2014-06-15,False
43019,2014-06-14T18:30:00Z,3322.836714,11.4,2014-06-15,False
43020,2014-06-14T19:00:00Z,3347.929806,11.3,2014-06-15,False
43021,2014-06-14T19:30:00Z,3397.958496,11.2,2014-06-15,False
43022,2014-06-14T20:00:00Z,3491.38075,11.3,2014-06-15,False
43023,2014-06-14T20:30:00Z,3624.139836,11.2,2014-06-15,False
43024,2014-06-14T21:00:00Z,3656.622596,11.0,2014-06-15,False
43025,2014-06-14T21:30:00Z,3836.086906,10.8,2014-06-15,False
43026,2014-06-14T22:00:00Z,4022.901236,10.0,2014-06-15,False
43027,2014-06-14T22:30:00Z,4155.7897,10.4,2014-06-15,False
43028,2014-06-14T23:00:00Z,4246.65465,10.6,2014-06-15,False
43029,2014-06-14T23:30:00Z,4288.452224,11.2,2014-06-15,False
43030,2014-06-15T00:00:00Z,4310.588934,11.7,2014-06-15,False
43031,2014-06-15T00:30:00Z,4257.735696,13.6,2014-06-15,False
43032,2014-06-15T01:00:00Z,4226.054964,13.6,2014-06-15,False
43033,2014-06-15T01:30:00Z,4208.953558,14.7,2014-06-15,False
43034,2014-06-15T02:00:00Z,4188.454426,14.7,2014-06-15,False
43035,2014-06-15T02:30:00Z,4169.20524,16.0,2014-06-15,False
43036,2014-06-15T03:00:00Z,4177.391936,15.0,2014-06-15,False
43037,2014-06-15T03:30:00Z,4157.117756,15.5,2014-06-15,False
43038,2014-06-15T04:00:00Z,4137.172384,15.4,2014-06-15,False
43039,2014-06-15T04:30:00Z,4143.057582,16.0,2014-06-15,False
43040,2014-06-15T05:00:00Z,4165.451342,14.8,2014-06-15,False
43041,2014-06-15T05:30:00Z,4259.291184,14.5,2014-06-15,False
43042,2014-06-15T06:00:00Z,4439.032386,14.5,2014-06-15,False
43043,2014-06-15T06:30:00Z,4744.501678,14.0,2014-06-15,False
43044,2014-06-15T07:00:00Z,5106.265894,13.9,2014-06-15,False
43045,2014-06-15T07:30:00Z,5455.961078,13.8,2014-06-15,False
43046,2014-06-15T08:00:00Z,5506.623408,13.7,2014-06-15,False
43047,2014-06-15T08:30:00Z,5398.445332,13.5,2014-06-15,False
43048,2014-06-15T09:00:00Z,5249.99184,13.3,2014-06-15,False
43049,2014-06-15T09:30:00Z,5126.39776,13.3,2014-06-15,False
43050,2014-06-15T10:00:00Z,4999.76534,13.4,2014-06-15,False
43051,2014-06-15T10:30:00Z,4870.537042,12.9,2014-06-15,False
43052,2014-06-15T11:00:00Z,4705.364326,12.4,2014-06-15,False
43053,2014-06-15T11:30:00Z,4469.318542,12.0,2014-06-15,False
43054,2014-06-15T12:00:00Z,4310.768832,12.1,2014-06-15,False
43055,2014-06-15T12:30:00Z,4212.092828,12.0,2014-06-15,False
43056,2014-06-15T13:00:00Z,4436.66229,12.1,2014-06-15,False
43057,2014-06-15T13:30:00Z,4476.374944,12.1,2014-06-15,False
43058,2014-06-15T14:00:00Z,4273.213012,12.0,2014-06-16,False
43059,2014-06-15T14:30:00Z,4062.913174,12.0,2014-06-16,False
43060,2014-06-15T15:00:00Z,3878.34184,12.2,2014-06-16,False
43061,2014-06-15T15:30:00Z,3707.396668,12.2,2014-06-16,False
43062,2014-06-15T16:00:00Z,3567.136624,11.8,2014-06-16,False
43063,2014-06-15T16:30:00Z,3480.186146,11.0,2014-06-16,False
43064,2014-06-15T17:00:00Z,3409.102992,10.4,2014-06-16,False
43065,2014-06-15T17:30:00Z,3403.094454,10.9,2014-06-16,False
43066,2014-06-15T18:00:00Z,3428.470556,10.9,2014-06-16,False
43067,2014-06-15T18:30:00Z,3481.616498,10.6,2014-06-16,False
43068,2014-06-15T19:00:00Z,3604.36232,10.9,2014-06-16,False
43069,2014-06-15T19:30:00Z,3839.793828,11.0,2014-06-16,False
43070,2014-06-15T20:00:00Z,4281.50612,11.0,2014-06-16,False
43071,2014-06-15T20:30:00Z,4812.239546,10.9,2014-06-16,False
43072,2014-06-15T21:00:00Z,5188.751118,11.1,2014-06-16,False
43073,2014-06-15T21:30:00Z,5565.133694,11.9,2014-06-16,False
43074,2014-06-15T22:00:00Z,5772.900426,12.1,2014-06-16,False
43075,2014-06-15T22:30:00Z,5819.470092,11.9,2014-06-16,False
43076,2014-06-15T23:00:00Z,5913.764002,10.7,2014-06-16,False
43077,2014-06-15T23:30:00Z,5854.096168,10.9,2014-06-16,False
43078,2014-06-16T00:00:00Z,5757.357016,11.4,2014-06-16,False
43079,2014-06-16T00:30:00Z,5689.874248,12.1,2014-06-16,False
43080,2014-06-16T01:00:00Z,5558.02169,13.4,2014-06-16,False
43081,2014-06-16T01:30:00Z,5450.534756,15.1,2014-06-16,False
43082,2014-06-16T02:00:00Z,5455.269734,15.9,2014-06-16,False
43083,2014-06-16T02:30:00Z,5435.05014,17.0,2014-06-16,False
43084,2014-06-16T03:00:00Z,5440.307758,15.1,2014-06-16,False
43085,2014-06-16T03:30:00Z,5451.786342,15.2,2014-06-16,False
43086,2014-06-16T04:00:00Z,5431.78847,16.1,2014-06-16,False
43087,2014-06-16T04:30:00Z,5438.803124,14.6,2014-06-16,False
43088,2014-06-16T05:00:00Z,5419.592354,14.3,2014-06-16,False
43089,2014-06-16T05:30:00Z,5434.3514,14.1,2014-06-16,False
43090,2014-06-16T06:00:00Z,5539.807932,14.2,2014-06-16,False
43091,2014-06-16T06:30:00Z,5770.201278,14.0,2014-06-16,False
43092,2014-06-16T07:00:00Z,6047.69909,13.7,2014-06-16,False
43093,2014-06-16T07:30:00Z,6326.614414,13.4,2014-06-16,False
43094,2014-06-16T08:00:00Z,6283.023494,13.2,2014-06-16,False
43095,2014-06-16T08:30:00Z,6157.331698,13.0,2014-06-16,False
43096,2014-06-16T09:00:00Z,5977.960098,12.7,2014-06-16,False
43097,2014-06-16T09:30:00Z,5776.703218,12.6,2014-06-16,False
43098,2014-06-16T10:00:00Z,5594.501704,12.7,2014-06-16,False
43099,2014-06-16T10:30:00Z,5417.642052,12.6,2014-06-16,False
43100,2014-06-16T11:00:00Z,5222.34684,12.5,2014-06-16,False
43101,2014-06-16T11:30:00Z,4975.891264,12.5,2014-06-16,False
43102,2014-06-16T12:00:00Z,4747.330436,12.4,2014-06-16,False
43103,2014-06-16T12:30:00Z,4596.449946,12.1,2014-06-16,False
43104,2014-06-16T13:00:00Z,4785.407822,11.7,2014-06-16,False
43105,2014-06-16T13:30:00Z,4795.511856,11.3,2014-06-16,False
43106,2014-06-16T14:00:00Z,4585.693142,11.3,2014-06-17,False
43107,2014-06-16T14:30:00Z,4369.633998,11.2,2014-06-17,False
43108,2014-06-16T15:00:00Z,4171.481266,11.2,2014-06-17,False
43109,2014-06-16T15:30:00Z,3972.344968,11.0,2014-06-17,False
43110,2014-06-16T16:00:00Z,3819.699482,11.1,2014-06-17,False
43111,2014-06-16T16:30:00Z,3709.068162,10.9,2014-06-17,False
43112,2014-06-16T17:00:00Z,3636.311306,10.7,2014-06-17,False
43113,2014-06-16T17:30:00Z,3597.25426,10.4,2014-06-17,False
43114,2014-06-16T18:00:00Z,3596.157522,10.5,2014-06-17,False
43115,2014-06-16T18:30:00Z,3646.785376,10.7,2014-06-17,False
43116,2014-06-16T19:00:00Z,3801.445028,10.8,2014-06-17,False
43117,2014-06-16T19:30:00Z,4044.25707,10.7,2014-06-17,False
43118,2014-06-16T20:00:00Z,4492.622304,10.5,2014-06-17,False
43119,2014-06-16T20:30:00Z,5013.114828,10.2,2014-06-17,False
43120,2014-06-16T21:00:00Z,5349.736312,10.3,2014-06-17,False
43121,2014-06-16T21:30:00Z,5686.176512,10.4,2014-06-17,False
43122,2014-06-16T22:00:00Z,5823.75465,10.3,2014-06-17,False
43123,2014-06-16T22:30:00Z,5774.088226,10.6,2014-06-17,False
43124,2014-06-16T23:00:00Z,5782.468182,11.1,2014-06-17,False
43125,2014-06-16T23:30:00Z,5714.509584,11.5,2014-06-17,False
43126,2014-06-17T00:00:00Z,5611.314976,12.5,2014-06-17,False
43127,2014-06-17T00:30:00Z,5533.660304,13.1,2014-06-17,False
43128,2014-06-17T01:00:00Z,5496.272656,13.0,2014-06-17,False
43129,2014-06-17T01:30:00Z,5474.459576,13.7,2014-06-17,False
43130,2014-06-17T02:00:00Z,5439.03239,13.7,2014-06-17,False
43131,2014-06-17T02:30:00Z,5430.239518,13.3,2014-06-17,False
43132,2014-06-17T03:00:00Z,5481.679814,14.0,2014-06-17,False
43133,2014-06-17T03:30:00Z,5463.886678,14.0,2014-06-17,False
43134,2014-06-17T04:00:00Z,5413.067294,15.5,2014-06-17,False
43135,2014-06-17T04:30:00Z,5364.697164,15.8,2014-06-17,False
43136,2014-06-17T05:00:00Z,5343.901802,15.4,2014-06-17,False
43137,2014-06-17T05:30:00Z,5400.537678,15.1,2014-06-17,False
43138,2014-06-17T06:00:00Z,5552.623698,14.8,2014-06-17,False
43139,2014-06-17T06:30:00Z,5746.536298,14.4,2014-06-17,False
43140,2014-06-17T07:00:00Z,6055.220204,14.4,2014-06-17,False
43141,2014-06-17T07:30:00Z,6303.217916,14.2,2014-06-17,False
43142,2014-06-17T08:00:00Z,6252.155828,13.7,2014-06-17,False
43143,2014-06-17T08:30:00Z,6150.395002,13.6,2014-06-17,False
43144,2014-06-17T09:00:00Z,5999.85892,13.5,2014-06-17,False
43145,2014-06-17T09:30:00Z,5850.58051,13.3,2014-06-17,False
43146,2014-06-17T10:00:00Z,5693.513844,13.3,2014-06-17,False
43147,2014-06-17T10:30:00Z,5519.570188,12.9,2014-06-17,False
43148,2014-06-17T11:00:00Z,5277.388832,12.7,2014-06-17,False
43149,2014-06-17T11:30:00Z,5045.497582,12.7,2014-06-17,False
43150,2014-06-17T12:00:00Z,4826.444028,12.8,2014-06-17,False
43151,2014-06-17T12:30:00Z,4679.756924,12.7,2014-06-17,False
43152,2014-06-17T13:00:00Z,4883.207946,12.4,2014-06-17,False
43153,2014-06-17T13:30:00Z,4881.448114,12.3,2014-06-17,False
43154,2014-06-17T14:00:00Z,4624.198216,12.2,2014-06-18,False
43155,2014-06-17T14:30:00Z,4421.323974,12.1,2014-06-18,False
43156,2014-06-17T15:00:00Z,4183.175258,12.0,2014-06-18,False
43157,2014-06-17T15:30:00Z,3960.551762,12.1,2014-06-18,False
43158,2014-06-17T16:00:00Z,3789.606374,12.2,2014-06-18,False
43159,2014-06-17T16:30:00Z,3666.795462,12.1,2014-06-18,False
43160,2014-06-17T17:00:00Z,3596.334842,11.9,2014-06-18,False
43161,2014-06-17T17:30:00Z,3549.348394,11.9,2014-06-18,False
43162,2014-06-17T18:00:00Z,3555.927138,12.1,2014-06-18,False
43163,2014-06-17T18:30:00Z,3606.009694,12.1,2014-06-18,False
43164,2014-06-17T19:00:00Z,3780.34878,12.0,2014-06-18,False
43165,2014-06-17T19:30:00Z,4017.98792,12.0,2014-06-18,False
43166,2014-06-17T20:00:00Z,4462.197938,12.0,2014-06-18,False
43167,2014-06-17T20:30:00Z,4964.244844,12.1,2014-06-18,False
43168,2014-06-17T21:00:00Z,5292.766256,12.0,2014-06-18,False
43169,2014-06-17T21:30:00Z,5639.900182,12.2,2014-06-18,False
43170,2014-06-17T22:00:00Z,5753.338606,12.3,2014-06-18,False
43171,2014-06-17T22:30:00Z,5734.46094,12.5,2014-06-18,False
43172,2014-06-17T23:00:00Z,5751.043582,12.7,2014-06-18,False
43173,2014-06-17T23:30:00Z,5666.507336,13.1,2014-06-18,False
43174,2014-06-18T00:00:00Z,5591.012216,13.5,2014-06-18,False
43175,2014-06-18T00:30:00Z,5549.659176,13.8,2014-06-18,False
43176,2014-06-18T01:00:00Z,5510.624904,13.8,2014-06-18,False
43177,2014-06-18T01:30:00Z,5479.112522,13.9,2014-06-18,False
43178,2014-06-18T02:00:00Z,5439.558184,13.8,2014-06-18,False
43179,2014-06-18T02:30:00Z,5408.628816,13.9,2014-06-18,False
43180,2014-06-18T03:00:00Z,5458.595274,13.8,2014-06-18,False
43181,2014-06-18T03:30:00Z,5467.688562,14.1,2014-06-18,False
43182,2014-06-18T04:00:00Z,5445.174256,13.9,2014-06-18,False
43183,2014-06-18T04:30:00Z,5408.154598,14.2,2014-06-18,False
43184,2014-06-18T05:00:00Z,5388.346384,14.0,2014-06-18,False
43185,2014-06-18T05:30:00Z,5434.196932,13.8,2014-06-18,False
43186,2014-06-18T06:00:00Z,5540.552014,13.8,2014-06-18,False
43187,2014-06-18T06:30:00Z,5731.713584,13.8,2014-06-18,False
43188,2014-06-18T07:00:00Z,6019.177248,13.5,2014-06-18,False
43189,2014-06-18T07:30:00Z,6306.473096,13.4,2014-06-18,False
43190,2014-06-18T08:00:00Z,6280.626684,13.3,2014-06-18,False
43191,2014-06-18T08:30:00Z,6170.276496,13.4,2014-06-18,False
43192,2014-06-18T09:00:00Z,6005.695612,13.3,2014-06-18,False
43193,2014-06-18T09:30:00Z,5882.586386,13.0,2014-06-18,False
43194,2014-06-18T10:00:00Z,5720.90176,13.1,2014-06-18,False
43195,2014-06-18T10:30:00Z,5534.54082,12.9,2014-06-18,False
43196,2014-06-18T11:00:00Z,5331.068906,12.7,2014-06-18,False
43197,2014-06-18T11:30:00Z,5069.878924,12.6,2014-06-18,False
43198,2014-06-18T12:00:00Z,4881.37544,12.3,2014-06-18,False
43199,2014-06-18T12:30:00Z,4694.93006,11.9,2014-06-18,False
43200,2014-06-18T13:00:00Z,4902.516658,11.7,2014-06-18,False
43201,2014-06-18T13:30:00Z,4919.21174,11.6,2014-06-18,False
43202,2014-06-18T14:00:00Z,4679.545228,11.6,2014-06-19,False
43203,2014-06-18T14:30:00Z,4470.898998,11.3,2014-06-19,False
43204,2014-06-18T15:00:00Z,4299.705236,10.7,2014-06-19,False
43205,2014-06-18T15:30:00Z,4122.568682,10.1,2014-06-19,False
43206,2014-06-18T16:00:00Z,3993.425558,9.3,2014-06-19,False
43207,2014-06-18T16:30:00Z,3841.246902,8.7,2014-06-19,False
43208,2014-06-18T17:00:00Z,3758.497144,8.4,2014-06-19,False
43209,2014-06-18T17:30:00Z,3708.51123,8.2,2014-06-19,False
43210,2014-06-18T18:00:00Z,3690.073242,9.1,2014-06-19,False
43211,2014-06-18T18:30:00Z,3742.343504,8.4,2014-06-19,False
43212,2014-06-18T19:00:00Z,3935.528642,8.4,2014-06-19,False
43213,2014-06-18T19:30:00Z,4194.227692,8.9,2014-06-19,False
43214,2014-06-18T20:00:00Z,4624.149052,8.9,2014-06-19,False
43215,2014-06-18T20:30:00Z,5111.6054,8.9,2014-06-19,False
43216,2014-06-18T21:00:00Z,5438.887432,9.1,2014-06-19,False
43217,2014-06-18T21:30:00Z,5831.767414,9.2,2014-06-19,False
43218,2014-06-18T22:00:00Z,6015.334818,9.1,2014-06-19,False
43219,2014-06-18T22:30:00Z,6022.876254,9.2,2014-06-19,False
43220,2014-06-18T23:00:00Z,6056.981704,9.4,2014-06-19,False
43221,2014-06-18T23:30:00Z,5960.707562,9.6,2014-06-19,False
43222,2014-06-19T00:00:00Z,5848.555364,10.2,2014-06-19,False
43223,2014-06-19T00:30:00Z,5746.465424,10.3,2014-06-19,False
43224,2014-06-19T01:00:00Z,5630.620362,10.8,2014-06-19,False
43225,2014-06-19T01:30:00Z,5535.936356,11.5,2014-06-19,False
43226,2014-06-19T02:00:00Z,5490.876502,11.6,2014-06-19,False
43227,2014-06-19T02:30:00Z,5495.508086,11.4,2014-06-19,False
43228,2014-06-19T03:00:00Z,5613.241642,10.9,2014-06-19,False
43229,2014-06-19T03:30:00Z,5666.909734,11.0,2014-06-19,False
43230,2014-06-19T04:00:00Z,5660.590708,11.3,2014-06-19,False
43231,2014-06-19T04:30:00Z,5626.275594,11.8,2014-06-19,False
43232,2014-06-19T05:00:00Z,5602.081838,12.2,2014-06-19,False
43233,2014-06-19T05:30:00Z,5668.789794,11.8,2014-06-19,False
43234,2014-06-19T06:00:00Z,5776.147456,11.8,2014-06-19,False
43235,2014-06-19T06:30:00Z,5999.354936,11.8,2014-06-19,False
43236,2014-06-19T07:00:00Z,6315.023288,11.7,2014-06-19,False
43237,2014-06-19T07:30:00Z,6543.203114,11.6,2014-06-19,False
43238,2014-06-19T08:00:00Z,6490.350524,11.6,2014-06-19,False
43239,2014-06-19T08:30:00Z,6377.563448,11.6,2014-06-19,False
43240,2014-06-19T09:00:00Z,6191.933628,11.6,2014-06-19,False
43241,2014-06-19T09:30:00Z,6075.283584,11.7,2014-06-19,False
43242,2014-06-19T10:00:00Z,5895.97608,11.8,2014-06-19,False
43243,2014-06-19T10:30:00Z,5713.960506,11.9,2014-06-19,False
43244,2014-06-19T11:00:00Z,5475.957104,11.8,2014-06-19,False
43245,2014-06-19T11:30:00Z,5190.407222,11.9,2014-06-19,False
43246,2014-06-19T12:00:00Z,4967.977406,11.9,2014-06-19,False
43247,2014-06-19T12:30:00Z,4803.690114,12.0,2014-06-19,False
43248,2014-06-19T13:00:00Z,4997.19597,12.2,2014-06-19,False
43249,2014-06-19T13:30:00Z,4998.692356,11.9,2014-06-19,False
43250,2014-06-19T14:00:00Z,4766.686884,11.9,2014-06-20,False
43251,2014-06-19T14:30:00Z,4549.183694,11.6,2014-06-20,False
43252,2014-06-19T15:00:00Z,4344.857142,11.7,2014-06-20,False
43253,2014-06-19T15:30:00Z,4132.19021,11.5,2014-06-20,False
43254,2014-06-19T16:00:00Z,3938.02994,11.7,2014-06-20,False
43255,2014-06-19T16:30:00Z,3823.946406,11.5,2014-06-20,False
43256,2014-06-19T17:00:00Z,3720.71491,11.7,2014-06-20,False
43257,2014-06-19T17:30:00Z,3674.102666,11.7,2014-06-20,False
43258,2014-06-19T18:00:00Z,3668.777832,11.6,2014-06-20,False
43259,2014-06-19T18:30:00Z,3715.599472,11.5,2014-06-20,False
43260,2014-06-19T19:00:00Z,3883.30995,11.5,2014-06-20,False
43261,2014-06-19T19:30:00Z,4123.621208,11.3,2014-06-20,False
43262,2014-06-19T20:00:00Z,4543.623068,11.1,2014-06-20,False
43263,2014-06-19T20:30:00Z,5030.07023,11.0,2014-06-20,False
43264,2014-06-19T21:00:00Z,5364.597756,11.0,2014-06-20,False
43265,2014-06-19T21:30:00Z,5695.657208,10.9,2014-06-20,False
43266,2014-06-19T22:00:00Z,5831.045592,11.0,2014-06-20,False
43267,2014-06-19T22:30:00Z,5766.08083,10.9,2014-06-20,False
43268,2014-06-19T23:00:00Z,5683.776528,11.3,2014-06-20,False
43269,2014-06-19T23:30:00Z,5557.1274,11.7,2014-06-20,False
43270,2014-06-20T00:00:00Z,5453.32621,12.1,2014-06-20,False
43271,2014-06-20T00:30:00Z,5353.136534,12.5,2014-06-20,False
43272,2014-06-20T01:00:00Z,5217.52103,13.0,2014-06-20,False
43273,2014-06-20T01:30:00Z,5158.156636,12.9,2014-06-20,False
43274,2014-06-20T02:00:00Z,5117.202544,13.3,2014-06-20,False
43275,2014-06-20T02:30:00Z,5097.267974,14.5,2014-06-20,False
43276,2014-06-20T03:00:00Z,5136.449828,14.8,2014-06-20,False
43277,2014-06-20T03:30:00Z,5136.861368,15.1,2014-06-20,False
43278,2014-06-20T04:00:00Z,5170.210558,14.1,2014-06-20,False
43279,2014-06-20T04:30:00Z,5176.928896,13.7,2014-06-20,False
43280,2014-06-20T05:00:00Z,5180.97625,14.1,2014-06-20,False
43281,2014-06-20T05:30:00Z,5234.940956,14.5,2014-06-20,False
43282,2014-06-20T06:00:00Z,5341.203682,14.5,2014-06-20,False
43283,2014-06-20T06:30:00Z,5528.07542,14.3,2014-06-20,False
43284,2014-06-20T07:00:00Z,5759.072128,13.8,2014-06-20,False
43285,2014-06-20T07:30:00Z,6006.743592,13.6,2014-06-20,False
43286,2014-06-20T08:00:00Z,5963.098522,13.4,2014-06-20,False
43287,2014-06-20T08:30:00Z,5832.020792,13.5,2014-06-20,False
43288,2014-06-20T09:00:00Z,5687.371544,13.8,2014-06-20,False
43289,2014-06-20T09:30:00Z,5566.866884,13.7,2014-06-20,False
43290,2014-06-20T10:00:00Z,5408.758062,13.7,2014-06-20,False
43291,2014-06-20T10:30:00Z,5265.542578,13.3,2014-06-20,False
43292,2014-06-20T11:00:00Z,5076.284848,13.2,2014-06-20,False
43293,2014-06-20T11:30:00Z,4883.400088,13.3,2014-06-20,False
43294,2014-06-20T12:00:00Z,4752.182948,13.3,2014-06-20,False
43295,2014-06-20T12:30:00Z,4642.90733,13.4,2014-06-20,False
43296,2014-06-20T13:00:00Z,4862.877438,13.3,2014-06-20,False
43297,2014-06-20T13:30:00Z,4872.376984,13.4,2014-06-20,False
43298,2014-06-20T14:00:00Z,4612.043434,13.0,2014-06-21,False
43299,2014-06-20T14:30:00Z,4378.610176,12.9,2014-06-21,False
43300,2014-06-20T15:00:00Z,4167.217428,12.8,2014-06-21,False
43301,2014-06-20T15:30:00Z,3944.556564,12.7,2014-06-21,False
43302,2014-06-20T16:00:00Z,3753.91999,12.7,2014-06-21,False
43303,2014-06-20T16:30:00Z,3645.026338,12.7,2014-06-21,False
43304,2014-06-20T17:00:00Z,3547.803802,12.7,2014-06-21,False
43305,2014-06-20T17:30:00Z,3479.093556,12.3,2014-06-21,False
43306,2014-06-20T18:00:00Z,3444.080714,12.6,2014-06-21,False
43307,2014-06-20T18:30:00Z,3431.863546,12.5,2014-06-21,False
43308,2014-06-20T19:00:00Z,3502.222924,12.5,2014-06-21,False
43309,2014-06-20T19:30:00Z,3597.87642,12.6,2014-06-21,False
43310,2014-06-20T20:00:00Z,3761.65898,12.4,2014-06-21,False
43311,2014-06-20T20:30:00Z,3934.722636,12.3,2014-06-21,False
43312,2014-06-20T21:00:00Z,4032.50163,12.2,2014-06-21,False
43313,2014-06-20T21:30:00Z,4275.750634,12.1,2014-06-21,False
43314,2014-06-20T22:00:00Z,4460.540742,12.2,2014-06-21,False
43315,2014-06-20T22:30:00Z,4568.499932,12.4,2014-06-21,False
43316,2014-06-20T23:00:00Z,4640.841256,13.0,2014-06-21,False
43317,2014-06-20T23:30:00Z,4634.748524,13.3,2014-06-21,False
43318,2014-06-21T00:00:00Z,4614.053164,13.1,2014-06-21,False
43319,2014-06-21T00:30:00Z,4562.88552,13.5,2014-06-21,False
43320,2014-06-21T01:00:00Z,4512.17925,14.0,2014-06-21,False
43321,2014-06-21T01:30:00Z,4497.818538,13.8,2014-06-21,False
43322,2014-06-21T02:00:00Z,4450.132872,14.0,2014-06-21,False
43323,2014-06-21T02:30:00Z,4396.614004,14.3,2014-06-21,False
43324,2014-06-21T03:00:00Z,4397.055358,14.8,2014-06-21,False
43325,2014-06-21T03:30:00Z,4378.092964,14.8,2014-06-21,False
43326,2014-06-21T04:00:00Z,4363.830478,14.5,2014-06-21,False
43327,2014-06-21T04:30:00Z,4348.657408,14.9,2014-06-21,False
43328,2014-06-21T05:00:00Z,4369.1884,15.0,2014-06-21,False
43329,2014-06-21T05:30:00Z,4431.665324,14.7,2014-06-21,False
43330,2014-06-21T06:00:00Z,4514.899142,14.6,2014-06-21,False
43331,2014-06-21T06:30:00Z,4717.518284,14.7,2014-06-21,False
43332,2014-06-21T07:00:00Z,5036.726382,14.3,2014-06-21,False
43333,2014-06-21T07:30:00Z,5355.928424,14.1,2014-06-21,False
43334,2014-06-21T08:00:00Z,5377.000096,13.9,2014-06-21,False
43335,2014-06-21T08:30:00Z,5277.723634,13.8,2014-06-21,False
43336,2014-06-21T09:00:00Z,5144.776376,13.7,2014-06-21,False
43337,2014-06-21T09:30:00Z,5023.292444,13.7,2014-06-21,False
43338,2014-06-21T10:00:00Z,4913.949842,13.8,2014-06-21,False
43339,2014-06-21T10:30:00Z,4812.560986,13.5,2014-06-21,False
43340,2014-06-21T11:00:00Z,4693.669894,13.1,2014-06-21,False
43341,2014-06-21T11:30:00Z,4556.320402,12.7,2014-06-21,False
43342,2014-06-21T12:00:00Z,4488.08225,12.6,2014-06-21,False
43343,2014-06-21T12:30:00Z,4472.773392,12.3,2014-06-21,False
43344,2014-06-21T13:00:00Z,4738.279208,12.1,2014-06-21,False
43345,2014-06-21T13:30:00Z,4790.183182,12.0,2014-06-21,False
43346,2014-06-21T14:00:00Z,4590.037674,11.6,2014-06-22,False
43347,2014-06-21T14:30:00Z,4369.35944,11.5,2014-06-22,False
43348,2014-06-21T15:00:00Z,4147.624946,11.2,2014-06-22,False
43349,2014-06-21T15:30:00Z,3936.913586,10.6,2014-06-22,False
43350,2014-06-21T16:00:00Z,3768.437418,9.7,2014-06-22,False
43351,2014-06-21T16:30:00Z,3638.728996,9.6,2014-06-22,False
43352,2014-06-21T17:00:00Z,3524.892806,9.2,2014-06-22,False
43353,2014-06-21T17:30:00Z,3450.430716,9.2,2014-06-22,False
43354,2014-06-21T18:00:00Z,3404.027676,9.5,2014-06-22,False
43355,2014-06-21T18:30:00Z,3381.694394,9.5,2014-06-22,False
43356,2014-06-21T19:00:00Z,3411.645928,8.4,2014-06-22,False
43357,2014-06-21T19:30:00Z,3462.295362,8.1,2014-06-22,False
43358,2014-06-21T20:00:00Z,3570.013164,8.0,2014-06-22,False
43359,2014-06-21T20:30:00Z,3729.602024,8.3,2014-06-22,False
43360,2014-06-21T21:00:00Z,3765.240568,8.1,2014-06-22,False
